
THERMOK with O2(aq)          switched with H2(aq)         


THERMOK with SO3--           switched with SO4--


THERMOK with SO4--           switched with SO3--


THERMOK with S2O3--          switched with SO4--


THERMOK with SO4--           switched with S2O3--


THERMOK with S2O4--          switched with SO4--


THERMOK with SO4--           switched with S2O4--


THERMOK with HS-             switched with SO4--


THERMOK with SO4--           switched with HS-


THERMOK with Fe+++           switched with Fe++


THERMOK with Fe++            switched with Fe+++

 File format and data suitable for TOUGHREACT V2.3+ (YMP)
 May needs component switching to avoid overdefinitions


!end-of-header     Do not remove this record!
'Temperature points:'   8    0.01   25.00   60.00  100.00  150.00  200.00  250.00  300.00
'TmF2+'                           206.931  2.31  1.00    2   2.0000 'F-'  1.0000 'Tm+++'
'TmF2+'                               -8.3443   -8.4505   -8.7958   -9.3320  -10.1509  -11.1327  -12.3320  -13.8948
'TmF2+'                           0.29618219E+03   -0.18873977E+04   -0.29889711E+00    0.10489150E+06   -0.63346283E+07
'TmF3(aq)'                        225.929  0.00  0.00    2   3.0000 'F-'  1.0000 'Tm+++'
'TmF3(aq)'                           -11.3975  -11.0998  -10.9766  -11.0916  -11.5340  -12.2979  -13.4548  -15.2159
'TmF3(aq)'                        0.43633140E+03   -0.27705530E+04   -0.43822242E+00    0.15046822E+06   -0.89415279E+07
'TmF4-'                           244.928  1.81 -1.00    2   4.0000 'F-'  1.0000 'Tm+++'
'TmF4-'                              -14.3423  -13.3093  -12.2658  -11.4618  -10.9052  -10.7907  -11.1585  -12.2161
'TmF4-'                           0.44345037E+03   -0.28127315E+04   -0.43780541E+00    0.15037278E+06   -0.89765569E+07
'TmH2PO4++'                       265.921  2.80  2.00    2   1.0000 'H2PO4-'  1.0000 'Tm+++'
'TmH2PO4++'                           -1.2757   -1.0365   -0.9532   -1.0522   -1.3531   -1.7969   -2.3779   -3.1488
'TmH2PO4++'                       0.14545331E+03   -0.92569167E+03   -0.14567557E+00    0.53197373E+05   -0.34728166E+07
'TmHCO3++'                        229.951  2.80  2.00    2   1.0000 'HCO3-'  1.0000 'Tm+++'
'TmHCO3++'                            -1.7897   -1.7890   -1.9762   -2.3206   -2.8643   -3.5038   -4.2493   -5.1602
'TmHCO3++'                        0.14496897E+03   -0.92485836E+03   -0.14622069E+00    0.53414987E+05   -0.34189257E+07
'TmNO3++'                         230.939  2.80  2.00    2   1.0000 'NO3-'  1.0000 'Tm+++'
'TmNO3++'                             -0.8356   -0.2148    0.3251    0.6631    0.8185    0.7626    0.5248    0.0692
'TmNO3++'                         0.13533569E+03   -0.85740273E+03   -0.13393241E+00    0.48493268E+05   -0.32545646E+07
'TmO+'                            184.933  2.31  1.00    3  -2.0000 'H+'  1.0000 'Tm+++'  1.0000 'H2O'
'TmO+'                                18.2280   15.8910   13.3154   11.0576    8.9164    7.2686    5.9334    4.7890
'TmO+'                            0.43206402E+02   -0.27690780E+03   -0.42948998E-01    0.18898710E+05   -0.35137140E+06
'TmO2-'                           200.933  1.81 -1.00    3  -4.0000 'H+'  1.0000 'Tm+++'  2.0000 'H2O'
'TmO2-'                               36.7036   32.6616   28.2200   24.3547   20.7483   18.0620   16.0109   14.4471
'TmO2-'                          -0.32925112E+02    0.20478609E+03    0.35113814E-01   -0.32328331E+04    0.14082453E+07
'TmO2H(aq)'                       201.941  0.00  0.00    3  -3.0000 'H+'  1.0000 'Tm+++'  2.0000 'H2O'
'TmO2H(aq)'                           27.6603   24.1588   20.3867   17.1692   14.2205   12.0430   10.3511    8.9500
'TmO2H(aq)'                       0.60783847E+02   -0.38956898E+03   -0.55571272E-01    0.25801502E+05   -0.22751308E+06
'TmOH++'                          185.941  2.80  2.00    3  -1.0000 'H+'  1.0000 'Tm+++'  1.0000 'H2O'
'TmOH++'                               8.9217    7.6814    6.2693    4.9935    3.7455    2.7537    1.9276    1.2082
'TmOH++'                          0.27918982E+02   -0.18143435E+03   -0.27717228E-01    0.12954559E+05   -0.45700346E+06
'TmSO4+'                          264.996  2.31  1.00    2   1.0000 'Tm+++'  1.0000 'SO4--'
'TmSO4+'                              -3.3713   -3.6494   -4.0568   -4.5229   -5.1331   -5.8250   -6.6834   -7.8728
'TmSO4+'                          0.27884074E+03   -0.17728212E+04   -0.27653059E+00    0.97171839E+05   -0.56008963E+07
'U(OH)+++'                        255.037  3.60  3.00    3  -1.0000 'H+'  1.0000 'U++++'  1.0000 'H2O'
'U(OH)+++'                             1.2859    0.5346   -0.3234   -1.1009   -1.8693   -2.4943   -3.0343   -3.5216
'U(OH)+++'                        0.24713503E+02   -0.16204485E+03   -0.25932420E-01    0.10086054E+05   -0.38451297E+06
'UO+'                             254.029  2.31  1.00    3  -2.0000 'H+'  1.0000 'U+++'  1.0000 'H2O'
'UO+'                                 14.8640   12.7024   10.3663    8.3605    6.5004    5.0995    3.9803    3.0207
'UO+'                             0.46921536E+02   -0.30038050E+03   -0.45935257E-01    0.18682271E+05   -0.28613051E+06
'UO++'                            254.029  2.80  2.00    3  -2.0000 'H+'  1.0000 'U++++'  1.0000 'H2O'
'UO++'                                 3.2145    2.0006    0.7049   -0.3938   -1.4075   -2.1802   -2.8210   -3.3989
'UO++'                            0.41105419E+02   -0.26432011E+03   -0.42365021E-01    0.14366679E+05   -0.30531010E+06
'UO2(aq)'                         270.029  0.00  0.00    3  -4.0000 'H+'  1.0000 'U++++'  2.0000 'H2O'
'UO2(aq)'                              5.7886    4.5509    3.1761    1.9595    0.7684   -0.2188   -1.1243   -2.0388
'UO2(aq)'                         0.10360138E+03   -0.65799156E+03   -0.10576324E+00    0.36429089E+05   -0.16342467E+07
'UO2OH(aq)'                       287.036  0.00  0.00    3  -1.0000 'H+'  1.0000 'UO2+'  1.0000 'H2O'
'UO2OH(aq)'                           19.2957   18.1560   16.7825   15.4765   14.1353   13.0227   12.0652   11.2053
'UO2OH(aq)'                       0.39331743E+02   -0.24660917E+03   -0.38228373E-01    0.18914782E+05   -0.10110780E+07
'UO2OH+'                          287.036  2.31  1.00    3  -1.0000 'H+'  1.0000 'UO2++'  1.0000 'H2O'
'UO2OH+'                               5.9281    5.2111    4.4418    3.7873    3.1847    2.7312    2.3636    2.0375
'UO2OH+'                          0.24150178E+02   -0.15268910E+03   -0.23614021E-01    0.89362005E+04   -0.23361892E+06
'UO3-'                            286.028  1.81 -1.00    3  -2.0000 'H+'  1.0000 'UO2+'  1.0000 'H2O'
'UO3-'                                39.2010   36.4811   33.3317   30.4503   27.6328   25.4549   23.7706   22.5238
'UO3-'                           -0.77067874E+02    0.49062327E+03    0.78594472E-01   -0.15847861E+05    0.13045116E+07
'UO3(aq)'                         286.028  0.00  0.00    3  -2.0000 'H+'  1.0000 'UO2++'  1.0000 'H2O'
'UO3(aq)'                             11.1545   10.3055    9.3974    8.6241    7.9056    7.3517    6.8819    6.4324
'UO3(aq)'                         0.47191819E+02   -0.29348958E+03   -0.47001305E-01    0.16602887E+05   -0.60048717E+06
'UO4--'                           302.028  3.00 -2.00    3  -4.0000 'H+'  1.0000 'UO2++'  2.0000 'H2O'
'UO4--'                               35.3755   33.0135   30.5032   28.4206   26.6285   25.4807   24.8404   24.7070
'UO4--'                          -0.17981080E+03    0.11484584E+04    0.18425113E+00   -0.57188400E+05    0.40813541E+07
'UOH++'                           255.037  2.80  2.00    3  -1.0000 'H+'  1.0000 'U+++'  1.0000 'H2O'
'UOH++'                                7.3754    6.1787    4.8536    3.6898    2.5842    1.7300    1.0327    0.4301
'UOH++'                           0.28400878E+02   -0.18410847E+03   -0.27687991E-01    0.12055183E+05   -0.32951135E+06
'VO+'                              66.941  2.31  1.00    3  -2.0000 'H+'  1.0000 'V+++'  1.0000 'H2O'
'VO+'                                  7.7232    6.2153    4.6625    3.4018    2.3038    1.5270    0.9289    0.4130
'VO+'                             0.44507935E+02   -0.28300544E+03   -0.43308487E-01    0.14846186E+05   -0.11075563E+06
'VO4---'                          114.940  4.20 -3.00    3  -4.0000 'H+'  1.0000 'VO2+'  2.0000 'H2O'
'VO4---'                              29.8133   28.4102   26.7549   25.2539   23.8622   22.9335   22.4617   22.5790
'VO4---'                         -0.28100058E+03    0.17825920E+04    0.28336662E+00   -0.87736189E+05    0.50323467E+07
'VOH+'                             67.949  2.31  1.00    3  -1.0000 'H+'  1.0000 'V++'  1.0000 'H2O'
'VOH+'                                 7.0406    6.5086    5.8518    5.2171    4.5530    3.9873    3.4819    3.0049
'VOH+'                            0.36059947E+02   -0.22991347E+03   -0.35048383E-01    0.15262781E+05   -0.86893506E+06
'VOH++'                            67.949  2.80  2.00    3  -1.0000 'H+'  1.0000 'V+++'  1.0000 'H2O'
'VOH++'                                3.0510    2.2571    1.4276    0.7462    0.1454   -0.2861   -0.6231   -0.9135
'VOH++'                           0.25937693E+02   -0.16681867E+03   -0.24771159E-01    0.90883695E+04   -0.16023533E+06
'VOOH+'                            83.949  2.31  1.00    3  -1.0000 'H+'  1.0000 'VO++'  1.0000 'H2O'
'VOOH+'                                6.1145    5.6289    5.1192    4.7023    4.3388    4.0816    3.8814    3.7012
'VOOH+'                           0.27527961E+02   -0.17310389E+03   -0.25010245E-01    0.99919238E+04   -0.37029663E+06
'YbCl++'                          208.493  2.80  2.00    2   1.0000 'Cl-'  1.0000 'Yb+++'
'YbCl++'                              -0.1699   -0.3325   -0.6597   -1.0995   -1.7104   -2.3848   -3.1479   -4.0710
'YbCl++'                          0.13945446E+03   -0.88639458E+03   -0.14263824E+00    0.50305373E+05   -0.30833411E+07
'YbCl2+'                          243.946  2.31  1.00    2   2.0000 'Cl-'  1.0000 'Yb+++'
'YbCl2+'                               0.2791    0.0794   -0.3456   -0.9385   -1.7958   -2.7861   -3.9641   -5.4758
'YbCl2+'                          0.27042491E+03   -0.17149235E+04   -0.27453845E+00    0.95560678E+05   -0.57262172E+07
'YbCl3(aq)'                       279.399  0.00  0.00    2   3.0000 'Cl-'  1.0000 'Yb+++'
'YbCl3(aq)'                            0.6251    0.5646    0.3095   -0.1400   -0.9027   -1.9025   -3.2212   -5.0763
'YbCl3(aq)'                       0.39416489E+03   -0.24918479E+04   -0.40005801E+00    0.13577011E+06   -0.79523883E+07
'YbCl4-'                          314.852  1.81 -1.00    2   4.0000 'Cl-'  1.0000 'Yb+++'
'YbCl4-'                               0.6972    0.9765    1.2431    1.3953    1.3645    1.0679    0.4276   -0.7689
'YbCl4-'                          0.37374311E+03   -0.23569511E+04   -0.37442604E+00    0.12549147E+06   -0.71786705E+07
'YbCO3+'                          233.049  2.31  1.00    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Yb+++'
'YbCO3+'                               1.7306    1.8646    2.0603    2.2699    2.4811    2.6064    2.6010    2.3671
'YbCO3+'                          0.15719434E+03   -0.99095239E+03   -0.15237980E+00    0.52202688E+05   -0.28855740E+07
'YbF++'                           192.038  2.80  2.00    2   1.0000 'F-'  1.0000 'Yb+++'
'YbF++'                               -4.6973   -5.0063   -5.5050   -6.1014   -6.8690   -7.6754   -8.5601   -9.6016
'YbF++'                           0.15256018E+03   -0.97552448E+03   -0.15561613E+00    0.55210498E+05   -0.33320488E+07
'YbF2+'                           211.037  2.31  1.00    2   2.0000 'F-'  1.0000 'Yb+++'
'YbF2+'                               -8.5038   -8.6085   -8.9358   -9.4411  -10.2149  -11.1492  -12.3012  -13.8177
'YbF2+'                           0.29486890E+03   -0.18786064E+04   -0.29738969E+00    0.10403286E+06   -0.62489434E+07
'YbF3(aq)'                        230.035  0.00  0.00    2   3.0000 'F-'  1.0000 'Yb+++'
'YbF3(aq)'                           -11.6267  -11.3311  -11.1794  -11.2407  -11.6020  -12.2786  -13.3468  -15.0202
'YbF3(aq)'                        0.43357645E+03   -0.27522829E+04   -0.43500684E+00    0.14879360E+06   -0.87767630E+07
'YbF4-'                           249.034  1.81 -1.00    2   4.0000 'F-'  1.0000 'Yb+++'
'YbF4-'                              -14.5494  -13.5406  -12.4750  -11.6065  -10.9410  -10.7035  -10.9431  -11.8704
'YbF4-'                           0.43788458E+03   -0.27760958E+04   -0.43167965E+00    0.14731167E+06   -0.86844780E+07
'YbH2PO4++'                       270.027  2.80  2.00    2   1.0000 'H2PO4-'  1.0000 'Yb+++'
'YbH2PO4++'                           -1.4998   -1.2678   -1.1868   -1.2826   -1.5754   -2.0092   -2.5798   -3.3400
'YbH2PO4++'                       0.14490392E+03   -0.92216933E+03   -0.14518723E+00    0.52843707E+05   -0.34357309E+07
'YbHCO3++'                        234.057  2.80  2.00    2   1.0000 'HCO3-'  1.0000 'Yb+++'
'YbHCO3++'                            -2.0092   -2.0144   -2.2024   -2.5424   -3.0769   -3.7056   -4.4403   -5.3407
'YbHCO3++'                        0.14480876E+03   -0.92380303E+03   -0.14609315E+00    0.53198035E+05   -0.33903267E+07
'YbNO3++'                         235.045  2.80  2.00    2   1.0000 'NO3-'  1.0000 'Yb+++'
'YbNO3++'                             -0.9695   -0.3728    0.1454    0.4688    0.6145    0.5541    0.3146   -0.1404
'YbNO3++'                         0.13450822E+03   -0.85214865E+03   -0.13325985E+00    0.48074202E+05   -0.32094529E+07
'YbO+'                            189.039  2.31  1.00    3  -2.0000 'H+'  1.0000 'Yb+++'  1.0000 'H2O'
'YbO+'                                17.9194   15.5864   13.0150   10.7604    8.6215    6.9740    5.6374    4.4904
'YbO+'                            0.43560875E+02   -0.27928771E+03   -0.43450061E-01    0.18972386E+05   -0.35511252E+06
'YbO2-'                           205.039  1.81 -1.00    3  -4.0000 'H+'  1.0000 'Yb+++'  2.0000 'H2O'
'YbO2-'                               36.5610   32.5036   28.0487   24.1749   20.5636   17.8757   15.8243   14.2602
'YbO2-'                          -0.32239001E+02    0.20033992E+03    0.34439204E-01   -0.30759311E+04    0.14130423E+07
'YbO2H(aq)'                       206.047  0.00  0.00    3  -3.0000 'H+'  1.0000 'Yb+++'  2.0000 'H2O'
'YbO2H(aq)'                           27.1966   23.7075   19.9567   16.7652   13.8493   11.7038   10.0426    8.6710
'YbO2H(aq)'                       0.60297479E+02   -0.38667547E+03   -0.54846285E-01    0.25460677E+05   -0.19610020E+06
'YbOH++'                          190.047  2.80  2.00    3  -1.0000 'H+'  1.0000 'Yb+++'  1.0000 'H2O'
'YbOH++'                               8.6910    7.4500    6.0366    4.7589    3.5078    2.5121    1.6813    0.9565
'YbOH++'                          0.28144179E+02   -0.18297687E+03   -0.28097771E-01    0.13002793E+05   -0.45880718E+06
'YbSO4+'                          269.102  2.31  1.00    2   1.0000 'Yb+++'  1.0000 'SO4--'
'YbSO4+'                              -3.5317   -3.8074   -4.2119   -4.6757   -5.2836   -5.9746   -6.8326   -8.0220
'YbSO4+'                          0.27869172E+03   -0.17719170E+04   -0.27648120E+00    0.97083935E+05   -0.55949440E+07
'YO+'                             104.904  2.31  1.00    3  -2.0000 'H+'  1.0000 'Y+++'  1.0000 'H2O'
'YO+'                                 18.7901   16.4041   13.8144   11.5810    9.5019    7.9339    6.6864    5.6332
'YO+'                             0.39730226E+02   -0.25332783E+03   -0.38968697E-01    0.16825202E+05   -0.12848671E+06
'YO2-'                            120.904  1.81 -1.00    3  -4.0000 'H+'  1.0000 'Y+++'  2.0000 'H2O'
'YO2-'                                40.8548   36.4732   31.6763   27.5172   23.6527   20.7884   18.6130   16.9636
'YO2-'                           -0.37217290E+02    0.23345034E+03    0.39701666E-01   -0.44743413E+04    0.16214970E+07
'YOH++'                           105.912  2.80  2.00    3  -1.0000 'H+'  1.0000 'Y+++'  1.0000 'H2O'
'YOH++'                                8.9279    7.6814    6.3047    5.0991    3.9586    3.0829    2.3745    1.7711
'YOH++'                           0.24500104E+02   -0.15828048E+03   -0.23750586E-01    0.10761033E+05   -0.23472722E+06
'ZnCl+'                           100.823  2.31  1.00    2   1.0000 'Cl-'  1.0000 'Zn++'
'ZnCl+'                                0.4324   -0.2111   -1.0711   -1.9789   -3.0336   -4.0494   -5.0897   -6.2543
'ZnCl+'                           0.15342612E+03   -0.97940342E+03   -0.15579862E+00    0.56171455E+05   -0.32811424E+07
'ZnCl2(aq)'                       136.276  0.00  0.00    2   2.0000 'Cl-'  1.0000 'Zn++'
'ZnCl2(aq)'                            0.1312   -0.2757   -0.9623   -1.8112   -2.9338   -4.1417   -5.5010   -7.1694
'ZnCl2(aq)'                       0.27802487E+03   -0.17681146E+04   -0.28055732E+00    0.99876771E+05   -0.60059923E+07
'ZnCl3-'                          171.729  1.81 -1.00    2   3.0000 'Cl-'  1.0000 'Zn++'
'ZnCl3-'                               0.0659   -0.0177   -0.4173   -1.0807   -2.1024   -3.3009   -4.7100   -6.4692
'ZnCl3-'                          0.28861402E+03   -0.18335807E+04   -0.29312451E+00    0.10422861E+06   -0.64912398E+07
'ZnF+'                             84.368  2.31  1.00    2   1.0000 'F-'  1.0000 'Zn++'
'ZnF+'                                -1.1997   -1.1899   -1.3059   -1.5312   -1.9023   -2.3615   -2.9309   -3.6835
'ZnF+'                            0.15177500E+03   -0.96576460E+03   -0.15117823E+00    0.54442918E+05   -0.33514315E+07
'ZnH2PO4+'                        162.357  2.31  1.00    2   1.0000 'H2PO4-'  1.0000 'Zn++'
'ZnH2PO4+'                            -1.5935   -1.5935   -1.5935   -1.5935   -1.5935   -1.5935   -1.5935   -1.5935
'ZnH2PO4+'                        0.42936204E-07   -0.15935003E+01   -0.35607887E-10    0.16849914E-04   -0.10763279E-02
'ZnHPO4(aq)'                      161.349  0.00  0.00    3  -1.0000 'H+'  1.0000 'H2PO4-'  1.0000 'Zn++'
'ZnHPO4(aq)'                           3.9120    3.9120    3.9120    3.9120    3.9120    3.9120    3.9120    3.9120
'ZnHPO4(aq)'                      0.15986903E-06    0.39119990E+01   -0.13269722E-09    0.62684980E-04   -0.40008039E-02
'ZnO(aq)'                          81.369  0.00  0.00    3  -2.0000 'H+'  1.0000 'Zn++'  1.0000 'H2O'
'ZnO(aq)'                             19.7406   17.9288   15.9030   14.1061   12.3811   11.0350    9.9252    8.9468
'ZnO(aq)'                         0.56086173E+02   -0.35485636E+03   -0.53848276E-01    0.23540845E+05   -0.85965544E+06
'ZnO2--'                           97.369  3.00 -2.00    3  -4.0000 'H+'  1.0000 'Zn++'  2.0000 'H2O'
'ZnO2--'                              43.3114   40.5121   37.3986   34.6840   32.1923   30.4321   29.2508   28.6321
'ZnO2--'                         -0.16251868E+03    0.10357178E+04    0.16845786E+00   -0.46745331E+05    0.33165823E+07
'ZnOH+'                            82.377  2.31  1.00    3  -1.0000 'H+'  1.0000 'Zn++'  1.0000 'H2O'
'ZnOH+'                                9.0432    7.8353    6.4562    5.2104    3.9928    3.0254    2.2161    1.4998
'ZnOH+'                           0.40224412E+02   -0.26014658E+03   -0.38487555E-01    0.17476406E+05   -0.74147034E+06
'ZnPO4-'                          160.341  1.81 -1.00    3  -2.0000 'H+'  1.0000 'H2PO4-'  1.0000 'Zn++'
'ZnPO4-'                              11.5138   11.5138   11.5138   11.5138   11.5138   11.5138   11.5138   11.5138
'ZnPO4-'                         -0.57983572E-06    0.11513804E+02    0.48115902E-09   -0.22741382E-03    0.14518067E-01
'Zr++++'                           91.220  4.50  4.00    3  -1.0000 'H2O'  1.0000 'ZrO++'  2.0000 'H+'
'Zr++++'                              -2.6986   -1.7220   -0.6386    0.3191    1.2464    1.9922    2.6408    3.2480
'Zr++++'                         -0.45046448E+02    0.28957944E+03    0.46679146E-01   -0.16542093E+05    0.61505592E+06
'ZrO2(aq)'                        123.219  0.00  0.00    3  -2.0000 'H+'  1.0000 'ZrO++'  1.0000 'H2O'
'ZrO2(aq)'                             8.5279    7.9746    7.2569    6.5267    5.7121    4.9618    4.2330    3.4888
'ZrO2(aq)'                        0.66102869E+02   -0.41646990E+03   -0.69003091E-01    0.25291489E+05   -0.14612020E+07
'ZrOH+++'                         108.227  3.60  3.00    2   1.0000 'ZrO++'  1.0000 'H+'
'ZrOH+++'                             -2.6489   -2.0524   -1.4709   -1.0268   -0.6694   -0.4403   -0.2794   -0.1453
'ZrOH+++'                        -0.13985112E+02    0.87416628E+02    0.14078422E-01   -0.36138965E+04   -0.16588483E+06
'null'   0. 0. 0. 0
# manually add from base_crunchv8cc25k_sid.dbs, by dsu, 2013-01-14
# origional equation in term of o2(aq)
# 'CJ4-Glass'                      107.8874    39.080    10  -1.1076 'H+'    -2.24495 'H2O'  0.5325 'B(OH)3(aq)'    1.000 'H4SiO4(aq)'    0.4323 'Na+'   0.1285 'Al+++'    0.0952 'Ca++'   0.0497 'Fe++'  0.01225 'O2(aq)'   1.0 'TracerV'
# 'CJ4-Glass'                           99.0      99.0       99.0     99.0      99.0      99.0       99.0     99.0     
# 'CJ4-Glass'                         0.0   0.0   0.0    0.0   0.0
# 'MineralH2_45b'                   2.016      0.001    2  -0.5000 'O2(aq)'  1.0000 'H2O'
# 'MineralH2_45b'                       49.1179    44.6489    39.4806    34.7287    30.0190    26.2761    23.2229    20.6757
# 'MineralH2_45b'                     0.0   0.0   0.0    0.0   0.0
# rewrite in term of h2(aq)
'CJ4-Glass'                      107.8874    39.080    10  -1.1076 'H+'    -2.22045 'H2O'  0.5325 'B(OH)3(aq)'    1.000 'H4SiO4(aq)'    0.4323 'Na+'   0.1285 'Al+++'    0.0952 'Ca++'   0.0497 'Fe++'  -0.0245 'H2(aq)'   1.0 'TracerV'
'CJ4-Glass'                        100.236 100.129  100.003  99.885 99.767  99.670  99.590  99.521
'CJ4-Glass'                         0.0   0.0   0.0    0.0   0.0
'MineralH2_45b'                   2.016      0.001    1  1.0000 'H2(aq)'
'MineralH2_45b'                    -1.3257  -1.423  -1.4594  -1.4136  -1.278  -1.0889  -0.8625  -0.5924
'MineralH2_45b'                     0.0   0.0   0.0    0.0   0.0
'CSH_0.8'                        132.690    59.290     4   -1.6000 'H+'  0.8000 'Ca++'  0.3400 'H2O'  1.0000 'H4SiO4(aq)'
'CSH_0.8'                             11.8274    11.0503    10.1946     9.4554     8.7732     8.2645     7.8612     7.5104 
'CSH_0.8'                           0.0   0.0   0.0    0.0   0.0
# original equations in term of o2(aq)
#'Maghemite_disordered'           159.692    29.087     4  -4.0000 'H+'  0.5000 'O2(aq)'  2.0000 'Fe++'  2.0000 'H2O'
#'Maghemite_disordered'              -14.4045   -13.6551   -12.7365   -11.8351   -10.9004   -10.1603    -9.6121    -9.2694
#'Maghemite_disordered'              0.0   0.0   0.0    0.0   0.0
# rewrite in term of h2(aq)
'Maghemite_disordered'           159.692    29.087     4  -4.0000 'H+'  -1.0000 'H2(aq)'  2.0000 'Fe++'  3.0000 'H2O'
'Maghemite_disordered'              36.0391  32.4168  28.2035  24.3072  20.3966  17.2047  14.4733  11.9987
'Maghemite_disordered'              0.0   0.0   0.0    0.0   0.0
'Iron'                           55.84700    7.123     4  -2.0    'H+'   1.0 'Fe++' 1.0 'H2(aq)'  1.0 'TracerI'
'Iron'                                12.92845  12.92845  12.92845  12.92845  12.92845  12.92845  12.92845  12.92845
'Iron'                              0.0   0.0   0.0    0.0   0.0
'Quartz_alpha'                   60.085     22.690    2  -2.0000 'H2O'  1.0000 'H4SiO4(aq)'
'Quartz_alpha'                        -4.0786    -3.7398    -3.3491    -2.9907    -2.6346    -2.3507    -2.1170    -1.9184
'Quartz_alpha'                      0.0   0.0   0.0    0.0   0.0
'Sideritelt'                      113.391    29.378    4  -1.0000 'H+'  1.0000 'HCO3-'  0.8500 'Fe++'   0.1500 'Ca++' 
'Sideritelt'                          -0.1552      -0.5480     -1.0768   -1.6436     -2.3240     -3.0141    -3.7692    -4.6843
'Sideritelt'                        0.0   0.0   0.0    0.0   0.0
#end manually add
'2K2SO4.Fe2(SO4)3:14H2O'         1000.620  .000E+00    6   4.0000 'K+'  14.0000 'H2O'  2.0000 'H+'  2.0000 'Fe++'  5.0000 'SO4--'  -1.0000 'H2(aq)'
'2K2SO4.Fe2(SO4)3:14H2O'              37.3932   33.0221   27.8902   23.0921   18.2465   14.3155   11.0356    8.2181
'2K2SO4.Fe2(SO4)3:14H2O'          0.00000000E+00    0.33022100E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00
'2KCl.FeCl3:H2O'                  329.331  .000E+00    6   5.0000 'Cl-'  2.0000 'K+'  1.0000 'H2O'  1.0000 'H+'  1.0000 'Fe++'  -0.5000 'H2(aq)'
'2KCl.FeCl3:H2O'                      30.8518   28.6659   26.1000   23.7011   21.2785   19.3125   17.6727   16.2641
'2KCl.FeCl3:H2O'                  0.00000000E+00    0.28665950E+02    0.00000000E+00    0.00000000E+00    0.00000000E+00
'Acanthite,alpha'                 247.804    34.200    4   2.0000 'Ag+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Acanthite,alpha'                    -89.4525  -82.0835  -73.5722  -65.7163  -57.9014  -51.7098  -46.7543  -42.8413
'Acanthite,alpha'                 0.18959131E+03   -0.12100860E+04   -0.17263590E+00    0.42061044E+05   -0.37165611E+07
'Acanthite,beta'                  247.804    34.200    4   2.0000 'Ag+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Acanthite,beta'                     -93.1439  -85.6538  -77.0029  -69.0217  -61.0928  -54.8246  -49.8232  -45.8892
'Acanthite,beta'                  0.19261277E+03   -0.12296731E+04   -0.17748722E+00    0.42136154E+05   -0.37169076E+07
'Acanthite,gamma'                 247.804    34.200    4   2.0000 'Ag+'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Acanthite,gamma'                    -91.8282  -84.4517  -75.9399  -68.0913  -60.2923  -54.1197  -49.1839  -45.2896
'Acanthite,gamma'                 0.18823113E+03   -0.12038757E+04   -0.17164529E+00    0.41722414E+05   -0.37155366E+07
'Aegerine,alpha'                  231.005    64.370    6  -3.0000 'H+'  -2.0000 'H2O'  1.0000 'Na+'  2.0000 'H4SiO4(aq)'  1.0000 'Fe++'  -0.5000 'H2(aq)'
'Aegerine,alpha'                      16.9669   15.4549   13.7213   12.1505   10.6097    9.3736    8.3200    7.3483
'Aegerine,alpha'                  0.81251794E+02   -0.51700141E+03   -0.77241000E-01    0.32892781E+05   -0.15801027E+07
'Aegerine,beta'                   231.005    64.370    6  -3.0000 'H+'  -2.0000 'H2O'  1.0000 'Na+'  2.0000 'H4SiO4(aq)'  1.0000 'Fe++'  -0.5000 'H2(aq)'
'Aegerine,beta'                       -6.7848   -6.0942   -5.3136   -4.6028   -3.9128   -3.4011   -3.0489   -2.8660
'Aegerine,beta'                   0.80931747E+02   -0.51290716E+03   -0.77286332E-01    0.25955056E+05   -0.16278583E+07
'Aegerine,gamma'                  231.005    64.370    6  -3.0000 'H+'  -2.0000 'H2O'  1.0000 'Na+'  2.0000 'H4SiO4(aq)'  1.0000 'Fe++'  -0.5000 'H2(aq)'
'Aegerine,gamma'                     -21.1807  -20.1521  -18.9792  -17.9052  -16.8523  -16.0495  -15.4580  -15.0745
'Aegerine,gamma'                  0.81433442E+02   -0.52655811E+03   -0.77402599E-01    0.24995950E+05   -0.16290944E+07
'Afwillite'                       342.448   129.530    4  -6.0000 'H+'  3.0000 'Ca++'  2.0000 'H2O'  2.0000 'H4SiO4(aq)'
'Afwillite'                           53.7708   49.4220   44.5194   40.1448   35.9350   32.6528   29.9609   27.6053
'Afwillite'                       0.13967006E+03   -0.88349816E+03   -0.12958611E+00    0.60620023E+05   -0.24484202E+07
'Ag,element'                      107.870    10.272    3  -1.0000 'H+'  1.0000 'Ag+'  0.5000 'H2(aq)'
'Ag,element'                         -16.6903  -15.0451  -13.1069  -11.2720   -9.3870   -7.8304   -6.5155   -5.3834
'Ag,element'                      0.11463099E+02   -0.72856695E+02   -0.45758420E-02   -0.12511675E+04   -0.17249446E+06
'Ag2O'                            231.739    30.000    3  -2.0000 'H+'  2.0000 'Ag+'  1.0000 'H2O'
